Date,GMERTRB
2011-07-15,64.2554
2011-07-14,79.2492
2011-07-13,86.9836
2011-07-12,89.0016
2011-07-11,80.5241
2011-07-10,80.7957
2011-07-09,75.8474
2011-07-08,69.2909
2011-07-07,72.4861
2011-07-06,70.1833
2011-07-05,70.41
2011-07-04,70.8677
2011-07-03,75.0354
2011-07-02,67.2135
2011-07-01,72.1835
2011-06-30,72.8784
2011-06-29,71.3448
2011-06-28,71.5302
2011-06-27,73.5542
2011-06-26,69.9024
2011-06-25,65.1907
2011-06-24,63.5436
2011-06-23,65.9453
2011-06-22,71.2609
2011-06-21,72.5655
2011-06-20,67.859
2011-06-19,66.9024
2011-06-18,59.9159
2011-06-17,70.8049
2011-06-16,67.8641
2011-06-15,69.5235
2011-06-14,71.8719
2011-06-13,64.8302
2011-06-12,68.3838
2011-06-11,60.2656
2011-06-10,64.345
2011-06-09,65.8172
2011-06-08,66.6428
2011-06-07,66.7988
2011-06-06,69.0003
2011-06-05,70.7533
2011-06-04,71.8603
2011-06-03,72.3517
2011-06-02,74.6035
2011-06-01,66.0384
2011-05-31,71.0838
2011-05-30,72.3023
2011-05-29,73.6021
2011-05-28,72.9309
2011-05-27,76.584
2011-05-26,73.9574
2011-05-25,75.0841
2011-05-24,73.5072
2011-05-23,73.5242
2011-05-22,79.8843
2011-05-21,71.8985
2011-05-20,70.3175
2011-05-19,75.0649
2011-05-18,74.7177
2011-05-17,71.3745
2011-05-16,69.6686
2011-05-15,73.5814
2011-05-14,66.152
2011-05-13,71.4461
2011-05-12,71.6377
2011-05-11,73.3748
2011-05-10,73.2185
2011-05-09,67.5313
2011-05-08,69.0226
2011-05-07,67.5302
2011-05-06,71.0371
2011-05-05,67.56
2011-05-04,67.3388
2011-05-03,68.2687
2011-05-02,72.1022
2011-05-01,66.0287
2011-04-30,59.3116
2011-04-29,74.4821
2011-04-28,63.9307
2011-04-27,65.703
2011-04-26,66.2887
2011-04-25,81.3634
2011-04-24,56.3123
2011-04-23,70.7951
2011-04-22,55.839
2011-04-21,60.1254
2011-04-20,63.5166
2011-04-19,78.337
2011-04-18,65.0886
2011-04-17,66.1364
2011-04-16,63.4973
2011-04-15,67.4863
2011-04-14,67.7
2011-04-13,69.8712
2011-04-12,59.5003
2011-04-11,60.6038
2011-04-10,62.8693
2011-04-09,55.8244
2011-04-08,63.9497
2011-04-07,63.0611
2011-04-06,65.4808
2011-04-05,62.5776
2011-04-04,65.1552
2011-04-03,67.3888
2011-04-02,62.0612
2011-04-01,68.2495
2011-03-31,62.2256
2011-03-30,64.9983
2011-03-29,66.1485
2011-03-28,65.1501
2011-03-27,65.2568
2011-03-26,68.7688
2011-03-25,71.0949
2011-03-24,73.0811
2011-03-23,68.7804
2011-03-22,67.7074
2011-03-21,67.0691
2011-03-20,68.4693
2011-03-19,65.2989
2011-03-18,71.6348
2011-03-17,84.6609
2011-03-16,62.8009
2011-03-15,66.8103
2011-03-14,68.9899
2011-03-13,65.2687
2011-03-12,61.2433
2011-03-11,65.5948
2011-03-10,67.514
2011-03-09,67.8864
2011-03-08,73.2193
2011-03-07,69.9806
2011-03-06,71.0196
2011-03-05,63.3452
2011-03-04,65.9742
2011-03-03,67.0393
2011-03-02,67.184
2011-03-01,69.2396
2011-02-28,72.5296
2011-02-27,67.0566
2011-02-26,64.9017
2011-02-25,68.5015
2011-02-24,71.0274
2011-02-23,73.8414
2011-02-22,67.5116
2011-02-21,70.9625
2011-02-20,71.3875
2011-02-19,61.7855
2011-02-18,62.0803
2011-02-17,71.7034
2011-02-16,67.8851
2011-02-15,63.2705
2011-02-14,67.4167
2011-02-13,62.8964
2011-02-12,67.8747
2011-02-11,64.1363
2011-02-10,68.2008
2011-02-09,64.8059
2011-02-08,66.7942
2011-02-07,65.0962
2011-02-06,64.8846
2011-02-05,60.5972
2011-02-04,63.6499
2011-02-03,62.535
2011-02-02,63.1413
2011-02-01,65.7637
2011-01-31,66.2772
2011-01-30,69.9797
2011-01-29,68.8636
2011-01-28,65.5317
2011-01-27,64.4699
2011-01-26,65.2638
2011-01-25,66.9875
2011-01-24,67.5958
2011-01-23,69.2205
2011-01-22,58.5686
2011-01-21,64.5009
2011-01-20,65.3219
2011-01-19,66.3348
2011-01-18,66.3395
2011-01-17,64.9865
2011-01-16,60.417
2011-01-15,53.8049
2011-01-14,65.3427
2011-01-13,67.831
2011-01-12,61.6625
2011-01-11,62.4574
2011-01-10,62.0812
2011-01-09,65.3955
2011-01-08,66.0665
2011-01-07,66.8528
2011-01-06,66.3572
2011-01-05,60.7187
2011-01-04,62.8089
2011-01-03,67.1135
2011-01-02,66.6537
2011-01-01,68.964
2010-12-31,66.5912
2010-12-30,49.3215
2010-12-29,58.0333
2010-12-28,57.7661
2010-12-27,59.637
2010-12-26,65.5216
2010-12-25,63.8618
2010-12-24,56.4767
2010-12-23,59.9526
2010-12-22,55.1859
2010-12-21,60.9367
2010-12-20,64.9198
2010-12-19,63.3772
2010-12-18,64.4144
2010-12-17,67.1638
2010-12-16,70.6726
2010-12-15,71.0041
2010-12-14,75.3493
2010-12-13,75.1181
2010-12-12,76.5722
2010-12-11,64.6363
2010-12-10,65.2135
2010-12-09,62.1457
2010-12-08,63.9643
2010-12-07,63.5897
2010-12-06,71.4565
2010-12-05,66.4899
2010-12-04,63.7718
2010-12-03,68.1582
2010-12-02,67.0673
2010-12-01,69.045
2010-11-30,70.6111
2010-11-29,67.5981
2010-11-28,66.1677
2010-11-27,58.0983
2010-11-26,62.7349
2010-11-25,68.1884
2010-11-24,65.7435
2010-11-23,62.4477
2010-11-22,61.8762
2010-11-21,59.1932
2010-11-20,57.4483
2010-11-19,59.8327
2010-11-18,65.2136
2010-11-17,59.923
2010-11-16,62.1788
2010-11-15,61.4705
2010-11-14,59.0289
2010-11-13,57.1568
2010-11-12,58.3409
2010-11-11,57.9525
2010-11-10,57.6159
2010-11-09,59.6256
2010-11-08,61.7053
2010-11-07,60.4685
2010-11-06,55.5705
2010-11-05,59.6696
2010-11-04,57.0704
2010-11-03,55.7577
2010-11-02,57.4889
2010-11-01,91.3371
2010-10-31,54.6025
2010-10-30,58.9304
2010-10-29,78.0733
2010-10-28,61.7308
2010-10-27,65.4497
2010-10-26,68.357
2010-10-25,69.0491
2010-10-24,66.713
2010-10-23,60.3071
2010-10-22,67.3678
2010-10-21,75.73
2010-10-20,79.3415
2010-10-19,77.8277
2010-10-18,72.7745
2010-10-17,82.1624
2010-10-16,62.63
2010-10-15,59.3414
2010-10-14,61.9466
2010-10-13,61.0975
2010-10-12,62.3609
2010-10-11,65.9385
2010-10-10,60.4324
2010-10-09,53.0108
2010-10-08,60.9914
2010-10-07,61.1099
2010-10-06,60.9205
2010-10-05,76.9655
2010-10-04,62.682
2010-10-03,66.0443
2010-10-02,53.9448
2010-10-01,64.2097
2010-09-30,60.7317
2010-09-29,63.1911
2010-09-28,60.1129
2010-09-27,63.0254
2010-09-26,61.7373
2010-09-25,59.886
2010-09-24,68.1086
2010-09-23,64.9021
2010-09-22,65.8299
2010-09-21,74.4715
2010-09-20,67.3608
2010-09-19,60.5864
2010-09-18,53.0818
2010-09-17,67.8811
2010-09-16,67.5452
2010-09-15,63.2872
2010-09-14,65.5307
2010-09-13,69.6092
2010-09-12,67.7906
2010-09-11,66.0121
2010-09-10,69.3972
2010-09-09,66.5165
2010-09-08,67.3687
2010-09-07,65.9278
2010-09-06,62.2157
2010-09-05,63.4275
2010-09-04,63.4125
2010-09-03,66.3919
2010-09-02,73.3367
2010-09-01,84.4527
2010-08-31,84.0879
2010-08-30,78.7016
2010-08-29,69.9658
2010-08-28,61.8949
2010-08-27,63.4916
2010-08-26,81.9919
2010-08-25,82.3351
2010-08-24,86.7815
2010-08-23,83.4173
2010-08-22,90.0187
2010-08-21,64.2868
2010-08-20,67.9485
2010-08-19,63.9823
2010-08-18,66.6312
2010-08-17,62.4199
2010-08-16,61.0043
2010-08-15,61.1629
2010-08-14,57.183
2010-08-13,78.594
2010-08-12,58.4386
2010-08-11,63.4631
2010-08-10,64.9982
2010-08-09,59.507
2010-08-08,64.608
2010-08-07,65.8901
2010-08-06,75.024
2010-08-05,69.6291
2010-08-04,72.8208
2010-08-03,72.8796
2010-08-02,74.5152
2010-08-01,73.1413
2010-07-31,70.4146
2010-07-30,68.6904
2010-07-29,59.6846
2010-07-28,65.6537
2010-07-27,83.2497
2010-07-26,63.8979
2010-07-25,61.4771
2010-07-24,62.1499
2010-07-23,65.7163
2010-07-22,86.9446
2010-07-21,79.2623
2010-07-20,77.7783
2010-07-19,90.9183
2010-07-18,65.0826
2010-07-17,58.4
2010-07-16,70.8147
2010-07-15,88.4783
2010-07-14,82.0201
2010-07-13,83.6364
2010-07-12,78.2245
2010-07-11,66.9694
2010-07-10,62.5908
2010-07-09,64.6856
2010-07-08,72.5389
2010-07-07,70.8016
2010-07-06,70.0822
2010-07-05,64.815
2010-07-04,69.4089
2010-07-03,63.8605
2010-07-02,62.3919
2010-07-01,71.1134
2010-06-30,66.4359
2010-06-29,62.7248
2010-06-28,61.1469
2010-06-27,61.0654
2010-06-26,49.5352
2010-06-25,53.4287
2010-06-24,61.594
2010-06-23,57.4825
2010-06-22,57.5143
2010-06-21,60.3456
2010-06-20,52.8523
2010-06-19,46.9159
2010-06-18,61.8013
2010-06-17,67.1085
2010-06-16,62.5434
2010-06-15,57.2203
2010-06-14,64.4633
2010-06-13,66.8359
2010-06-12,57.9617
2010-06-11,74.7422
2010-06-10,67.0896
2010-06-09,63.1353
2010-06-08,57.4323
2010-06-07,55.5438
2010-06-06,63.0124
2010-06-05,57.2332
2010-06-04,77.7968
2010-06-03,53.3151
2010-06-02,58.1482
2010-06-01,44.4949
2010-05-31,71.4822
2010-05-30,66.6189
2010-05-29,54.6918
2010-05-28,48.0719
2010-05-27,59.5458
2010-05-26,68.9186
2010-05-25,66.5092
2010-05-24,67.3663
2010-05-23,66.2864
2010-05-22,49.4784
2010-05-21,58.0969
2010-05-20,59.126
2010-05-19,63.4294
2010-05-18,59.2629
2010-05-17,60.721
2010-05-16,58.325
2010-05-15,47.3981
2010-05-14,64.5995
2010-05-13,58.6646
2010-05-12,55.1955
2010-05-11,59.1102
2010-05-10,57.4768
2010-05-09,61.6663
2010-05-08,54.9795
2010-05-07,64.9284
2010-05-06,61.4061
2010-05-05,57.2705
2010-05-04,66.7369
2010-05-03,58.1875
2010-05-02,60.5083
2010-05-01,58.021
2010-04-30,47.5007
2010-04-29,57.0503
2010-04-28,62.3668
2010-04-27,55.087
2010-04-26,60.8168
2010-04-25,59.6144
2010-04-24,50.3457
2010-04-23,70.9163
2010-04-22,59.5715
2010-04-21,57.7904
2010-04-20,59.0816
2010-04-19,55.8323
2010-04-18,60.6643
2010-04-17,71.4682
2010-04-16,64.2492
2010-04-15,64.8867
2010-04-14,63.876
2010-04-13,64.6831
2010-04-12,57.6555
2010-04-11,59.5684
2010-04-10,62.4358
2010-04-09,70.3481
2010-04-08,61.0239
2010-04-07,72.1358
2010-04-06,64.2166
2010-04-05,66.2697
2010-04-04,48.3765
2010-04-03,57.6863
2010-04-02,67.0856
2010-04-01,52.3395
2010-03-31,61.9734
2010-03-30,54.2463
2010-03-29,55.3667
2010-03-28,56.5244
2010-03-27,60.2337
2010-03-26,67.6386
2010-03-25,59.0411
2010-03-24,57.3645
2010-03-23,59.9033
2010-03-22,64.4203
2010-03-21,60.2106
2010-03-20,59.7008
2010-03-19,69.3083
2010-03-18,62.6181
2010-03-17,65.2056
2010-03-16,64.9211
2010-03-15,68.8094
2010-03-14,73.6825
2010-03-13,61.388
2010-03-12,67.4952
2010-03-11,65.9037
2010-03-10,79.5139
2010-03-09,68.9699
2010-03-08,64.0792
2010-03-07,60.4744
2010-03-06,55.4437
2010-03-05,68.5707
2010-03-04,57.6473
2010-03-03,61.2525
2010-03-02,61.3894
2010-03-01,62.1233
2010-02-28,54.3367
2010-02-27,51.8949
2010-02-26,55.8025
2010-02-25,68.3998
2010-02-24,62.4311
2010-02-23,60.1622
2010-02-22,56.1729
2010-02-21,59.7067
2010-02-20,53.7344
2010-02-19,59.6723
2010-02-18,64.0409
2010-02-17,65.8554
2010-02-16,64.9902
2010-02-15,70.3933
2010-02-14,70.3755
2010-02-13,63.6676
2010-02-12,63.9502
2010-02-11,64.0647
2010-02-10,68.2525
2010-02-09,62.9872
2010-02-08,63.0093
2010-02-07,61.2271
2010-02-06,60.18
2010-02-05,62.1425
2010-02-04,65.4328
2010-02-03,62.2667
2010-02-02,58.8098
2010-02-01,62.3024
2010-01-31,69.566
2010-01-30,51.3728
2010-01-29,57.5254
2010-01-28,61.8377
2010-01-27,63.6273
2010-01-26,64.7054
2010-01-25,57.7337
2010-01-24,56.2562
2010-01-23,52.2308
2010-01-22,57.4454
2010-01-21,61.1984
2010-01-20,62.3659
2010-01-19,67.0659
2010-01-18,61.4442
2010-01-17,60.8886
2010-01-16,55.2717
2010-01-15,56.744
2010-01-14,68.0696
2010-01-13,63.0204
2010-01-12,65.7827
2010-01-11,75.9856
2010-01-10,84.0511
2010-01-09,59.2457
2010-01-08,67.6451
2010-01-07,86.4534
2010-01-06,110.9442
2010-01-05,54.9487
2010-01-04,58.1771
2010-01-03,63.8871
2010-01-02,59.5537
2010-01-01,69.9421
2009-12-31,31.6744
2009-12-30,52.3323
2009-12-29,54.0197
2009-12-28,46.1538
2009-12-27,50.3576
2009-12-26,60.5837
2009-12-25,53.3446
2009-12-24,33.5813
2009-12-23,41.1386
2009-12-22,59.4876
2009-12-21,50.9884
2009-12-20,56.862
2009-12-19,54.4247
2009-12-18,57.8328
2009-12-17,65.4778
2009-12-16,69.5153
2009-12-15,78.461
2009-12-14,68.7334
2009-12-13,78.4618
2009-12-12,57.2849
2009-12-11,66.1444
2009-12-10,64.6616
2009-12-09,61.5608
2009-12-08,54.2955
2009-12-07,41.6752
2009-12-06,57.0524
2009-12-05,57.0864
2009-12-04,59.9713
2009-12-03,53.1139
2009-12-02,54.7273
2009-12-01,57.422
2009-11-30,62.1938
2009-11-29,54.5154
2009-11-28,46.2697
2009-11-27,50.2652
2009-11-26,56.7497
2009-11-25,56.2938
2009-11-24,52.7372
2009-11-23,53.699
2009-11-22,51.5037
2009-11-21,49.3381
2009-11-20,55.594
2009-11-19,54.5474
2009-11-18,53.7798
2009-11-17,47.7481
2009-11-16,47.311
2009-11-15,49.0534
2009-11-14,49.4501
2009-11-13,48.5566
2009-11-12,53.3514
2009-11-11,59.3581
2009-11-10,51.4396
2009-11-09,58.0007
2009-11-08,69.5948
2009-11-07,42.8398
2009-11-06,63.2455
2009-11-05,51.8781
2009-11-04,55.9292
2009-11-03,62.0011
2009-11-02,61.6482
2009-11-01,60.8159
2009-10-31,50.3319
2009-10-30,54.734
2009-10-29,55.8435
2009-10-28,62.6012
2009-10-27,58.0299
2009-10-26,58.2988
2009-10-25,57.0272
2009-10-24,45.0793
2009-10-23,54.5047
2009-10-22,68.0479
2009-10-21,69.144
2009-10-20,63.5078
2009-10-19,82.4012
2009-10-18,81.5576
2009-10-17,54.1391
2009-10-16,62.0688
2009-10-15,61.0263
2009-10-14,60.9332
2009-10-13,54.3467
2009-10-12,49.227
2009-10-11,48.5327
2009-10-10,42.5367
2009-10-09,46.4871
2009-10-08,56.7603
2009-10-07,61.5815
2009-10-06,58.8008
2009-10-05,55.4386
2009-10-04,56.4756
2009-10-03,44.8024
2009-10-02,46.1946
2009-10-01,56.5978
2009-09-30,63.9752
2009-09-29,58.3426
2009-09-28,54.8609
2009-09-27,55.0466
2009-09-26,53.519
2009-09-25,62.9391
2009-09-24,54.8966
2009-09-23,56.8434
2009-09-22,56.5059
2009-09-21,52.7687
2009-09-20,53.479
2009-09-19,60.3897
2009-09-18,56.055
2009-09-17,59.9701
2009-09-16,62.016
2009-09-15,70.012
2009-09-14,62.5981
2009-09-13,59.8516
2009-09-12,53.3977
2009-09-11,66.7292
2009-09-10,68.5063
2009-09-09,80.0456
2009-09-08,81.5826
2009-09-07,70.2182
2009-09-06,69.887
2009-09-05,63.7073
2009-09-04,69.6823
2009-09-03,91.5576
2009-09-02,96.8444
2009-09-01,97.5636
2009-08-31,94.9931
2009-08-30,92.5748
2009-08-29,50.2335
2009-08-28,81.8671
2009-08-27,79.4571
2009-08-26,81.7985
2009-08-25,87.98
2009-08-24,89.1585
2009-08-23,87.4186
2009-08-22,61.4037
2009-08-21,71.9697
2009-08-20,68.2874
2009-08-19,55.1923
2009-08-18,63.5603
2009-08-17,66.8543
2009-08-16,48.764
2009-08-15,64.907
2009-08-14,69.6084
2009-08-13,58.7297
2009-08-12,70.3261
2009-08-11,66.1982
2009-08-10,68.566
2009-08-09,53.7717
2009-08-08,59.5766
2009-08-07,63.5508
2009-08-06,64.4507
2009-08-05,61.4814
2009-08-04,74.2656
2009-08-03,81.56
2009-08-02,92.5595
2009-08-01,84.3363
2009-07-31,82.6319
2009-07-30,65.6994
2009-07-29,64.1882
2009-07-28,79.9046
2009-07-27,54.8331
2009-07-26,54.0329
2009-07-25,48.1055
2009-07-24,52.0403
2009-07-23,59.4451
2009-07-22,63.0239
2009-07-21,54.6023
2009-07-20,55.1851
2009-07-19,57.6825
2009-07-18,53.0129
2009-07-17,43.0682
2009-07-16,54.144
2009-07-15,63.3022
2009-07-14,65.3795
2009-07-13,64.932
2009-07-12,65.4101
2009-07-11,53.755
2009-07-10,65.73
2009-07-09,59.8731
2009-07-08,66.0095
2009-07-07,65.9402
2009-07-06,64.1627
2009-07-05,61.5113
2009-07-04,49.0068
2009-07-03,68.2663
2009-07-02,70.8756
2009-07-01,52.5021
2009-06-30,79.9021
2009-06-29,55.5254
2009-06-28,61.8137
2009-06-27,45.4472
2009-06-26,48.5628
2009-06-25,55.5121
2009-06-24,52.8282
2009-06-23,51.9832
2009-06-22,59.5224
2009-06-21,48.7534
2009-06-20,34.2347
2009-06-19,48.2402
2009-06-18,62.023
2009-06-17,57.6631
2009-06-16,49.6548
2009-06-15,56.1633
2009-06-14,48.3768
2009-06-13,45.9274
2009-06-12,59.8609
2009-06-11,70.3151
2009-06-10,60.6469
2009-06-09,71.5193
2009-06-08,46.0261
2009-06-07,47.5239
2009-06-06,60.2051
2009-06-05,35.6916
2009-06-04,44.0799
2009-06-03,56.4087
2009-06-02,48.1573
2009-06-01,28.9058
2009-05-31,42.879
2009-05-30,47.7855
2009-05-29,55.36
2009-05-28,65.2633
2009-05-27,54.7947
2009-05-26,56.2905
2009-05-25,63.5267
2009-05-24,72.0342
2009-05-23,55.09
2009-05-22,66.7814
2009-05-21,55.8087
2009-05-20,59.6814
2009-05-19,62.8801
2009-05-18,57.7104
2009-05-17,56.8866
2009-05-16,52.4309
2009-05-15,52.3715
2009-05-14,55.0658
2009-05-13,62.0826
2009-05-12,51.7263
2009-05-11,55.6573
2009-05-10,63.7961
2009-05-09,47.8376
2009-05-08,53.9338
2009-05-07,63.6223
2009-05-06,59.0397
2009-05-05,55.9097
2009-05-04,59.8686
2009-05-03,66.5271
2009-05-02,69.0847
2009-05-01,60.3205
2009-04-30,54.7148
2009-04-29,52.0246
2009-04-28,54.0039
2009-04-27,53.8196
2009-04-26,59.14
2009-04-25,61.0585
2009-04-24,47.66
2009-04-23,63.6712
2009-04-22,62.9777
2009-04-21,70.9921
2009-04-20,70.9912
2009-04-19,68.3068
2009-04-18,60.6
2009-04-17,74.6629
2009-04-16,45.1654
2009-04-15,56.8899
2009-04-14,59.0441
2009-04-13,64.1409
2009-04-12,40.505
2009-04-11,30.3717
2009-04-10,42.4022
2009-04-09,49.7272
2009-04-08,60.0953
2009-04-07,62.1086
2009-04-06,69.2207
2009-04-05,65.5553
2009-04-04,64.9817
2009-04-03,44.6914
2009-04-02,67.2176
2009-04-01,58.0096
2009-03-31,70.7629
2009-03-30,73.1065
2009-03-29,85.9442
2009-03-28,56.6373
2009-03-27,71.4088
2009-03-26,67.5908
2009-03-25,70.1834
2009-03-24,70.8934
2009-03-23,64.0532
2009-03-22,68.3305
2009-03-21,54.4382
2009-03-20,59.3551
2009-03-19,68.003
2009-03-18,72.7691
2009-03-17,68.1425
2009-03-16,72.0797
2009-03-15,68.5876
2009-03-14,62.0152
2009-03-13,72.9241
2009-03-12,60.6667
2009-03-11,64.7658
2009-03-10,66.9246
2009-03-09,78.8744
2009-03-08,76.0388
2009-03-07,56.1809
2009-03-06,64.4916
2009-03-05,83.7816
2009-03-04,67.6851
2009-03-03,70.5836
2009-03-02,77.0832
2009-03-01,73.1702
2009-02-28,74.7246
2009-02-27,75.3667
2009-02-26,83.0318
2009-02-25,71.7755
2009-02-24,72.8609
2009-02-23,79.1312
2009-02-22,80.6841
2009-02-21,65.2144
2009-02-20,79.7723
2009-02-19,78.1747
2009-02-18,78.1408
2009-02-17,73.904
2009-02-16,74.6752
2009-02-15,79.5479
2009-02-14,76.9535
2009-02-13,76.2754
2009-02-12,83.6216
2009-02-11,81.3207
2009-02-10,75.591
2009-02-09,80.2474
2009-02-08,79.7039
2009-02-07,68.4562
2009-02-06,74.5055
2009-02-05,85.7061
2009-02-04,78.8938
2009-02-03,80.0508
2009-02-02,74.964
2009-02-01,70.38
2009-01-31,75.6245
2009-01-30,79.0276
2009-01-29,82.485
2009-01-28,84.1334
2009-01-27,87.9705
2009-01-26,73.4688
2009-01-25,77.5069
2009-01-24,77.0051
2009-01-23,82.0981
2009-01-22,75.5894
2009-01-21,82.4448
2009-01-20,89.9323
2009-01-19,87.9087
2009-01-18,85.298
2009-01-17,74.2373
2009-01-16,86.0875
2009-01-15,82.9941
2009-01-14,87.376
2009-01-13,87.5812
2009-01-12,83.0954
2009-01-11,85.2383
2009-01-10,78.549
2009-01-09,76.0571
2009-01-08,78.4681
2009-01-07,84.7121
2009-01-06,100.1652
2009-01-05,87.6889
2009-01-04,97.7318
2009-01-03,72.8691
2009-01-02,90.2185
2009-01-01,101.9386
2008-12-31,66.9448
2008-12-30,71.1953
2008-12-29,76.805
2008-12-28,79.6575
2008-12-27,100.2243
2008-12-26,94.8691
2008-12-25,61.5969
2008-12-24,83.2948
2008-12-23,60.9975
2008-12-22,71.3564
2008-12-21,78.9901
2008-12-20,68.103
2008-12-19,84.1532
2008-12-18,82.0142
2008-12-17,78.2884
2008-12-16,85.2765
2008-12-15,87.068
2008-12-14,84.5184
2008-12-13,90.4346
2008-12-12,88.847
2008-12-11,85.8795
2008-12-10,88.3096
2008-12-09,100.1458
2008-12-08,113.5979
2008-12-07,92.7168
2008-12-06,94.2744
2008-12-05,87.2929
2008-12-04,88.0418
2008-12-03,79.4526
2008-12-02,91.8408
2008-12-01,94.076
2008-11-30,87.6499
2008-11-29,84.8182
2008-11-28,97.6527
2008-11-27,90.2481
2008-11-26,94.7156
2008-11-25,104.7748
2008-11-24,101.1179
2008-11-23,93.4224
2008-11-22,85.6442
2008-11-21,83.208
2008-11-20,74.9432
2008-11-19,86.9254
2008-11-18,101.7552
2008-11-17,92.3986
2008-11-16,84.703
2008-11-15,83.2049
2008-11-14,83.7316
2008-11-13,97.3065
2008-11-12,97.9803
2008-11-11,85.181
2008-11-10,94.616
2008-11-09,77.2458
2008-11-08,69.6368
2008-11-07,99.3366
2008-11-06,88.5662
2008-11-05,87.0939
2008-11-04,84.8601
2008-11-03,80.201
2008-11-02,83.3939
2008-11-01,69.3726
2008-10-31,71.4404
2008-10-30,87.3197
2008-10-29,102.0351
2008-10-28,112.4427
2008-10-27,112.8811
2008-10-26,96.2445
2008-10-25,81.4234
2008-10-24,95.0732
2008-10-23,98.5745
2008-10-22,110.6227
2008-10-21,108.5682
2008-10-20,96.6202
2008-10-19,100.6468
2008-10-18,88.6652
2008-10-17,90.2156
2008-10-16,115.9194
2008-10-15,95.2321
2008-10-14,107.6204
2008-10-13,108.0348
2008-10-12,98.5149
2008-10-11,72.5149
2008-10-10,83.3976
2008-10-09,110.1855
2008-10-08,119.3913
2008-10-07,112.2003
2008-10-06,117.774
2008-10-05,104.5362
2008-10-04,82.7049
2008-10-03,91.908
2008-10-02,79.3545
2008-10-01,95.7141
2008-09-30,95.8211
2008-09-29,97.1401
2008-09-28,108.934
2008-09-27,76.8571
2008-09-26,92.405
2008-09-25,96.0418
2008-09-24,106.302
2008-09-23,101.3406
2008-09-22,90.6365
2008-09-21,95.0821
2008-09-20,75.2001
2008-09-19,82.385
2008-09-18,97.8707
2008-09-17,96.3754
2008-09-16,102.322
2008-09-15,105.5823
2008-09-14,93.6506
2008-09-13,74.7729
2008-09-12,83.8763
2008-09-11,107.5773
2008-09-10,111.2543
2008-09-09,107.2271
2008-09-08,107.927
2008-09-07,107.0125
2008-09-06,87.1662
2008-09-05,85.3213
2008-09-04,102.4047
2008-09-03,107.9985
2008-09-02,101.3523
2008-09-01,111.7656
2008-08-31,103.2501
2008-08-30,82.3087
2008-08-29,90.6678
2008-08-28,96.0035
2008-08-27,95.4832
2008-08-26,99.6392
2008-08-25,99.9723
2008-08-24,91.6547
2008-08-23,69.3345
2008-08-22,95.9583
2008-08-21,94.4933
2008-08-20,93.4531
2008-08-19,87.6259
2008-08-18,92.0099
2008-08-17,78.5871
2008-08-16,79.7192
2008-08-15,79.8667
2008-08-14,76.2108
2008-08-13,94.7644
2008-08-12,87.6677
2008-08-11,90.4341
2008-08-10,99.0237
2008-08-09,84.6853
2008-08-08,93.6677
2008-08-07,98.034
2008-08-06,95.8606
2008-08-05,96.6339
2008-08-04,89.6248
2008-08-03,93.6065
2008-08-02,90.1263
2008-08-01,91.6563
2008-07-31,110.8079
2008-07-30,98.2531
2008-07-29,95.11
2008-07-28,94.1976
2008-07-27,81.1349
2008-07-26,70.2526
2008-07-25,84.7119
2008-07-24,91.4481
2008-07-23,91.8953
2008-07-22,87.3735
2008-07-21,92.4275
2008-07-20,84.8907
2008-07-19,78.7796
2008-07-18,82.6793
2008-07-17,93.8651
2008-07-16,108.8771
2008-07-15,109.4884
2008-07-14,113.0549
2008-07-13,100.483
2008-07-12,79.1474
2008-07-11,96.2199
2008-07-10,113.9561
2008-07-09,115.2005
2008-07-08,114.2079
2008-07-07,109.1468
2008-07-06,110.0987
2008-07-05,83.2473
2008-07-04,89.6003
2008-07-03,103.8816
2008-07-02,112.4114
2008-07-01,114.2551
2008-06-30,116.4971
2008-06-29,112.9468
2008-06-28,86.9003
2008-06-27,99.3353
2008-06-26,107.5524
2008-06-25,105.7116
2008-06-24,105.4887
2008-06-23,100.4545
2008-06-22,84.9727
2008-06-21,75.554
2008-06-20,84.8426
2008-06-19,85.0812
2008-06-18,75.0906
2008-06-17,76.9246
2008-06-16,75.0814
2008-06-15,74.8868
2008-06-14,50.8366
2008-06-13,65.4943
2008-06-12,73.8024
2008-06-11,80.422
2008-06-10,90.103
2008-06-09,94.558
2008-06-08,82.4092
2008-06-07,56.7798
2008-06-06,69.4048
2008-06-05,81.9192
2008-06-04,84.0873
2008-06-03,87.4829
2008-06-02,94.8555
2008-06-01,75.2021
2008-05-31,66.6185
2008-05-30,88.408
2008-05-29,80.092
2008-05-28,80.3639
2008-05-27,80.1606
2008-05-26,82.1833
2008-05-25,80.1744
2008-05-24,59.8375
2008-05-23,77.9605
2008-05-22,83.8271
2008-05-21,86.0577
2008-05-20,76.7021
2008-05-19,77.2517
2008-05-18,85.1235
2008-05-17,67.708
2008-05-16,79.854
2008-05-15,85.5157
2008-05-14,89.6552
2008-05-13,92.5961
2008-05-12,86.5221
2008-05-11,75.0718
2008-05-10,70.6209
2008-05-09,86.3872
2008-05-08,80.4732
2008-05-07,86.3802
2008-05-06,87.1637
2008-05-05,91.4281
2008-05-04,94.2887
2008-05-03,66.9482
2008-05-02,81.1923
2008-05-01,73.6382
2008-04-30,49.1934
2008-04-29,81.4783
2008-04-28,77.7894
2008-04-27,76.4375
